corrida,latencia_espacios_ms,deadline_ms,status,duracion_ms
2,1500,500,504,519.5
2,1500,500,504,514.3
2,1500,500,504,518.9
2,1500,500,504,516.8
2,1500,500,504,527.1
2,1500,500,504,512.6
2,1500,500,504,521.6
2,1500,500,504,520.2
2,1500,500,504,519.7
2,1500,500,504,526.5
2,1500,500,504,534.6
2,1500,500,504,515.8
2,1500,500,504,521.0
2,1500,500,504,516.2
2,1500,500,504,516.7
2,1500,500,504,514.7
2,1500,500,504,517.1
2,1500,500,504,521.1
2,1500,500,504,517.4
2,1500,500,504,519.2
2,1500,500,504,527.0
2,1500,500,504,513.0
2,1500,500,504,513.8
2,1500,500,504,513.1
2,1500,500,504,515.4
2,1500,500,504,512.9
2,1500,500,504,523.1
2,1500,500,504,532.8
2,1500,500,504,513.3
2,1500,500,504,516.2
2,1500,500,504,516.3
2,1500,500,504,514.4
2,1500,500,504,512.0
2,1500,500,504,518.8
2,1500,500,504,515.3
2,1500,500,504,512.7
2,1500,500,504,516.8
2,1500,500,504,520.0
2,1500,500,504,516.0
2,1500,500,504,522.3
2,1500,500,504,522.4
2,1500,500,504,513.6
2,1500,500,504,512.8
2,1500,500,504,521.5
2,1500,500,504,522.4
2,1500,500,504,513.0
2,1500,500,504,517.4
2,1500,500,504,516.5
2,1500,500,504,515.9
2,1500,500,504,521.3
2,1500,500,504,523.1
2,1500,500,504,517.4
2,1500,500,504,512.0
2,1500,500,504,514.5
2,1500,500,504,520.3
2,1500,500,504,515.4
2,1500,500,504,515.1
2,1500,500,504,516.3
2,1500,500,504,512.5
2,1500,500,504,522.7
2,1500,500,504,531.6
2,1500,500,504,521.5
2,1500,500,504,522.3
2,1500,500,504,519.0
2,1500,500,504,522.0
2,1500,500,504,516.7
2,1500,500,504,521.7
2,1500,500,504,518.6
2,1500,500,504,517.3
2,1500,500,504,526.6
2,1500,500,504,528.5
2,1500,500,504,549.1
2,1500,500,504,538.8
2,1500,500,504,527.6
2,1500,500,504,532.6
2,1500,500,504,521.2
2,1500,500,504,522.0
2,1500,500,504,531.8
2,1500,500,504,514.7
2,1500,500,504,516.4
2,1500,500,504,515.5
2,1500,500,504,523.4
2,1500,500,504,521.4
2,1500,500,504,528.3
2,1500,500,504,527.7
2,1500,500,504,522.9
2,1500,500,504,515.0
2,1500,500,504,510.0
3,1500,500,504,513.4
3,1500,500,504,514.6
3,1500,500,504,521.0
3,1500,500,504,513.6
3,1500,500,504,513.8
3,1500,500,504,520.8
3,1500,500,504,532.3
3,1500,500,504,528.2
3,1500,500,504,524.2
3,1500,500,504,531.6
3,1500,500,504,507.9
3,1500,500,504,510.3
3,1500,500,504,509.8
3,1500,500,504,509.4
3,1500,500,504,506.0
3,1500,500,504,509.8
3,1500,500,504,508.0
3,1500,500,504,510.1
3,1500,500,504,517.7
3,1500,500,504,519.0
3,1500,500,504,508.4
3,1500,500,504,507.1
3,1500,500,504,509.1
3,1500,500,504,507.9
3,1500,500,504,509.6
3,1500,500,504,505.3
3,1500,500,504,508.6
3,1500,500,504,513.9
3,1500,500,504,514.9
3,1500,500,504,511.9
3,1500,500,504,506.4
3,1500,500,504,507.8
3,1500,500,504,509.1
3,1500,500,504,508.8
3,1500,500,504,511.9
3,1500,500,504,506.9
3,1500,500,504,511.1
3,1500,500,504,515.2
3,1500,500,504,520.5
3,1500,500,504,525.6
3,1500,500,504,509.0
3,1500,500,504,511.5
3,1500,500,504,511.5
3,1500,500,504,517.5
3,1500,500,504,518.5
3,1500,500,504,516.3
3,1500,500,504,517.1
3,1500,500,504,512.9
3,1500,500,504,510.4
3,1500,500,504,525.4
3,1500,500,504,510.9
3,1500,500,504,508.3
3,1500,500,504,511.7
3,1500,500,504,514.8
3,1500,500,504,515.2
3,1500,500,504,514.1
3,1500,500,504,512.2
3,1500,500,504,509.5
3,1500,500,504,521.5
3,1500,500,504,538.8
3,1500,500,504,511.7
3,1500,500,504,518.1
3,1500,500,504,514.1
3,1500,500,504,511.4
3,1500,500,504,512.8
3,1500,500,504,513.1
3,1500,500,504,513.0
3,1500,500,504,513.4
3,1500,500,504,525.9
3,1500,500,504,526.8
3,1500,500,504,516.8
3,1500,500,504,520.1
3,1500,500,504,511.4
3,1500,500,504,512.5
3,1500,500,504,513.5
3,1500,500,504,510.1
3,1500,500,504,510.0
3,1500,500,504,507.6
3,1500,500,504,515.3
3,1500,500,504,529.9
3,1500,500,504,513.2
3,1500,500,504,517.3
3,1500,500,504,517.4
3,1500,500,504,511.9
3,1500,500,504,510.8
3,1500,500,504,517.5
3,1500,500,504,510.4
3,1500,500,504,516.9
3,1500,500,504,518.2
3,1500,500,504,517.4
3,1500,500,504,516.9
3,1500,500,504,516.1
3,1500,500,504,517.2
3,1500,500,504,513.6
3,1500,500,504,516.9
3,1500,500,504,512.7
3,1500,500,504,508.9
3,1500,500,504,514.0
3,1500,500,504,518.5
3,1500,500,504,519.5
3,1500,500,504,516.3
3,1500,500,504,514.6
3,1500,500,504,515.8
3,1500,500,504,515.8
3,1500,500,504,512.9
3,1500,500,504,514.2
3,1500,500,504,511.9
3,1500,500,504,510.1
3,1500,500,504,521.4
3,1500,500,504,522.8
3,1500,500,504,511.6
3,1500,500,504,510.7
3,1500,500,504,512.6
3,1500,500,504,514.8
3,1500,500,504,514.4
3,1500,500,504,514.2
3,1500,500,504,513.8
3,1500,500,504,511.3
3,1500,500,504,515.8
3,1500,500,504,523.8
3,1500,500,504,510.1
3,1500,500,504,511.4
3,1500,500,504,510.0
3,1500,500,504,510.7
3,1500,500,504,511.8
3,1500,500,504,512.5
3,1500,500,504,516.9
3,1500,500,504,509.8
3,1500,500,504,513.3
3,1500,500,504,514.3
3,1500,500,504,514.5
3,1500,500,504,510.3
3,1500,500,504,509.8
3,1500,500,504,509.7
3,1500,500,504,507.8
3,1500,500,504,512.6
3,1500,500,504,510.8
3,1500,500,504,514.8
3,1500,500,504,514.8
3,1500,500,504,515.2
3,1500,500,504,511.5
3,1500,500,504,511.0
3,1500,500,504,513.2
3,1500,500,504,510.8
3,1500,500,504,510.2
3,1500,500,504,510.2
3,1500,500,504,512.2
3,1500,500,504,509.5
3,1500,500,504,522.0
3,1500,500,504,529.7
3,1500,500,504,511.3
3,1500,500,504,509.2
3,1500,500,504,513.2
3,1500,500,504,515.3
3,1500,500,504,511.6
3,1500,500,504,510.2
3,1500,500,504,509.4
3,1500,500,504,515.2
3,1500,500,504,538.7
3,1500,500,504,534.9
3,1500,500,504,510.5
3,1500,500,504,509.4
3,1500,500,504,515.8
3,1500,500,504,510.2
3,1500,500,504,513.7
3,1500,500,504,511.6
3,1500,500,504,519.0
3,1500,500,504,510.1
3,1500,500,504,516.9
3,1500,500,504,532.0
3,1500,500,504,512.7
3,1500,500,504,513.5
3,1500,500,504,514.8
3,1500,500,504,517.1
3,1500,500,504,517.1
3,1500,500,504,514.6
3,1500,500,504,512.9
3,1500,500,504,509.8
3,1500,500,504,513.5
3,1500,500,504,524.4
3,1500,500,504,510.8
3,1500,500,504,512.8
3,1500,500,504,520.0
3,1500,500,504,527.1
3,1500,500,504,524.5
3,1500,500,504,522.4
3,1500,500,504,518.9
3,1500,500,504,520.8
3,1500,500,504,520.0
3,1500,500,504,535.8
3,1500,500,504,513.1
3,1500,500,504,511.6
3,1500,500,504,522.8
3,1500,500,504,526.9
3,1500,500,504,522.2
3,1500,500,504,530.5
3,1500,500,504,532.5
3,1500,500,504,527.0
3,1500,500,504,525.5
3,1500,500,504,523.5
1,2000,500,504,518.7
1,2000,500,504,553.8
1,2000,500,504,555.1
1,2000,500,504,549.0
1,2000,500,504,550.3
1,2000,500,504,546.0
1,2000,500,504,564.1
1,2000,500,504,591.5
1,2000,500,504,604.7
1,2000,500,504,576.9
1,2000,500,504,521.2
1,2000,500,504,516.2
1,2000,500,504,522.4
1,2000,500,504,517.6
1,2000,500,504,519.1
1,2000,500,504,514.4
1,2000,500,504,518.4
1,2000,500,504,522.4
1,2000,500,504,517.3
1,2000,500,504,521.2
1,2000,500,504,515.8
1,2000,500,504,513.5
1,2000,500,504,510.7
1,2000,500,504,511.2
1,2000,500,504,512.3
1,2000,500,504,512.9
1,2000,500,504,514.3
1,2000,500,504,513.6
1,2000,500,504,513.9
1,2000,500,504,521.4
1,2000,500,504,510.8
1,2000,500,504,512.8
1,2000,500,504,517.8
1,2000,500,504,526.9
1,2000,500,504,530.3
1,2000,500,504,530.6
1,2000,500,504,524.5
1,2000,500,504,521.6
1,2000,500,504,524.1
1,2000,500,504,519.0
1,2000,500,504,513.5
1,2000,500,504,515.5
1,2000,500,504,534.0
1,2000,500,504,533.3
1,2000,500,504,539.7
1,2000,500,504,526.0
1,2000,500,504,542.1
1,2000,500,504,526.4
1,2000,500,504,537.0
1,2000,500,504,563.1
1,2000,500,504,516.1
1,2000,500,504,513.1
1,2000,500,504,509.6
1,2000,500,504,512.4
1,2000,500,504,522.1
1,2000,500,504,527.2
1,2000,500,504,538.1
1,2000,500,504,532.3
1,2000,500,504,535.9
1,2000,500,504,547.7
1,2000,500,504,517.0
1,2000,500,504,513.0
1,2000,500,504,510.1
1,2000,500,504,510.2
1,2000,500,504,521.2
1,2000,500,504,526.5
1,2000,500,504,526.1
1,2000,500,504,518.0
1,2000,500,504,527.6
1,2000,500,504,521.7
1,2000,500,504,516.4
1,2000,500,504,514.5
1,2000,500,504,510.3
1,2000,500,504,510.6
1,2000,500,504,509.1
1,2000,500,504,510.5
1,2000,500,504,512.0
1,2000,500,504,516.8
1,2000,500,504,512.0
1,2000,500,504,517.5
1,2000,500,504,510.2
1,2000,500,504,511.2
1,2000,500,504,511.6
1,2000,500,504,514.1
1,2000,500,504,511.7
1,2000,500,504,511.3
1,2000,500,504,515.0
1,2000,500,504,520.5
1,2000,500,504,519.8
1,2000,500,504,525.7
1,2000,500,504,512.5
1,2000,500,504,513.6
1,2000,500,504,509.3
1,2000,500,504,512.8
1,2000,500,504,511.0
1,2000,500,504,511.2
1,2000,500,504,520.2
1,2000,500,504,523.6
1,2000,500,504,524.1
1,2000,500,504,533.3
1,2000,500,504,517.0
1,2000,500,504,515.8
1,2000,500,504,517.4
1,2000,500,504,516.8
1,2000,500,504,515.8
1,2000,500,504,515.7
1,2000,500,504,517.3
1,2000,500,504,521.0
1,2000,500,504,519.1
1,2000,500,504,528.5
1,2000,500,504,515.2
1,2000,500,504,514.1
1,2000,500,504,516.1
1,2000,500,504,524.0
1,2000,500,504,513.4
1,2000,500,504,513.9
1,2000,500,504,517.7
1,2000,500,504,513.6
1,2000,500,504,519.1
1,2000,500,504,519.7
1,2000,500,504,517.2
1,2000,500,504,517.1
1,2000,500,504,513.7
1,2000,500,504,514.3
1,2000,500,504,518.0
1,2000,500,504,512.8
1,2000,500,504,519.2
1,2000,500,504,520.0
1,2000,500,504,514.2
1,2000,500,504,522.1
1,2000,500,504,517.1
1,2000,500,504,512.3
1,2000,500,504,512.6
1,2000,500,504,511.9
1,2000,500,504,515.1
1,2000,500,504,514.3
1,2000,500,504,518.8
1,2000,500,504,516.6
1,2000,500,504,518.6
1,2000,500,504,517.3
1,2000,500,504,515.9
1,2000,500,504,514.5
1,2000,500,504,515.7
1,2000,500,504,514.3
1,2000,500,504,514.8
1,2000,500,504,511.1
1,2000,500,504,513.4
1,2000,500,504,510.8
1,2000,500,504,522.7
1,2000,500,504,536.7
1,2000,500,504,512.3
1,2000,500,504,513.5
1,2000,500,504,516.5
1,2000,500,504,515.3
1,2000,500,504,513.3
1,2000,500,504,520.9
1,2000,500,504,517.3
1,2000,500,504,525.5
1,2000,500,504,539.1
1,2000,500,504,528.8
1,2000,500,504,518.2
1,2000,500,504,514.0
1,2000,500,504,513.6
1,2000,500,504,512.6
1,2000,500,504,513.1
1,2000,500,504,515.2
1,2000,500,504,518.8
1,2000,500,504,534.0
1,2000,500,504,516.1
1,2000,500,504,517.3
1,2000,500,504,516.9
1,2000,500,504,518.6
1,2000,500,504,519.1
1,2000,500,504,518.4
1,2000,500,504,518.5
1,2000,500,504,513.0
1,2000,500,504,519.0
1,2000,500,504,523.6
1,2000,500,504,515.4
1,2000,500,504,513.9
1,2000,500,504,520.2
1,2000,500,504,521.8
1,2000,500,504,524.1
1,2000,500,504,519.8
1,2000,500,504,516.0
1,2000,500,504,518.0
1,2000,500,504,539.7
1,2000,500,504,551.7
1,2000,500,504,540.4
1,2000,500,504,543.9
1,2000,500,504,521.1
1,2000,500,504,517.7
1,2000,500,504,511.8
1,2000,500,504,507.3
1,2000,500,504,513.9
1,2000,500,504,510.9
1,2000,500,504,553.6
1,2000,500,504,533.8
1,2000,500,504,533.1
1,2000,500,504,524.5
2,2000,500,504,521.5
2,2000,500,504,541.6
2,2000,500,504,569.9
2,2000,500,504,534.0
2,2000,500,504,568.2
2,2000,500,504,584.0
2,2000,500,504,550.9
2,2000,500,504,635.3
2,2000,500,504,592.8
2,2000,500,504,604.0
2,2000,500,504,508.4
2,2000,500,504,507.2
2,2000,500,504,521.0
2,2000,500,504,520.3
2,2000,500,504,518.8
2,2000,500,504,513.7
2,2000,500,504,514.5
2,2000,500,504,515.8
2,2000,500,504,517.8
2,2000,500,504,521.4
2,2000,500,504,507.4
2,2000,500,504,508.0
2,2000,500,504,528.3
2,2000,500,504,537.7
2,2000,500,504,538.9
2,2000,500,504,550.4
2,2000,500,504,541.6
2,2000,500,504,540.1
2,2000,500,504,532.6
2,2000,500,504,546.2
2,2000,500,504,507.7
2,2000,500,504,509.0
2,2000,500,504,528.8
2,2000,500,504,542.0
2,2000,500,504,531.8
2,2000,500,504,544.6
2,2000,500,504,534.2
2,2000,500,504,565.6
2,2000,500,504,559.7
2,2000,500,504,604.5
2,2000,500,504,509.7
2,2000,500,504,510.2
2,2000,500,504,512.0
2,2000,500,504,513.6
2,2000,500,504,511.1
2,2000,500,504,511.1
2,2000,500,504,528.3
2,2000,500,504,533.0
2,2000,500,504,533.6
2,2000,500,504,541.4
2,2000,500,504,513.1
2,2000,500,504,509.8
2,2000,500,504,511.3
2,2000,500,504,511.7
2,2000,500,504,508.7
2,2000,500,504,508.3
2,2000,500,504,509.2
2,2000,500,504,516.0
2,2000,500,504,529.6
2,2000,500,504,522.3
2,2000,500,504,511.8
2,2000,500,504,512.4
2,2000,500,504,510.7
2,2000,500,504,516.7
2,2000,500,504,522.5
2,2000,500,504,512.5
2,2000,500,504,510.0
2,2000,500,504,510.2
2,2000,500,504,517.4
2,2000,500,504,519.8
2,2000,500,504,512.6
2,2000,500,504,512.7
2,2000,500,504,520.7
2,2000,500,504,517.0
2,2000,500,504,513.7
2,2000,500,504,512.2
2,2000,500,504,512.6
2,2000,500,504,514.8
2,2000,500,504,523.6
2,2000,500,504,518.4
2,2000,500,504,511.6
2,2000,500,504,522.8
2,2000,500,504,518.1
2,2000,500,504,508.8
2,2000,500,504,512.8
2,2000,500,504,511.8
2,2000,500,504,508.8
2,2000,500,504,510.1
2,2000,500,504,513.7
2,2000,500,504,516.9
2,2000,500,504,515.3
2,2000,500,504,512.7
2,2000,500,504,514.0
2,2000,500,504,511.3
2,2000,500,504,519.9
2,2000,500,504,518.2
2,2000,500,504,511.6
2,2000,500,504,513.4
2,2000,500,504,514.6
2,2000,500,504,511.6
2,2000,500,504,514.6
2,2000,500,504,513.8
2,2000,500,504,508.4
2,2000,500,504,511.7
2,2000,500,504,512.4
2,2000,500,504,517.0
2,2000,500,504,507.5
2,2000,500,504,511.7
2,2000,500,504,514.0
2,2000,500,504,520.0
2,2000,500,504,512.5
2,2000,500,504,522.4
2,2000,500,504,508.3
2,2000,500,504,509.7
2,2000,500,504,514.2
2,2000,500,504,514.3
2,2000,500,504,509.7
2,2000,500,504,513.5
2,2000,500,504,516.0
2,2000,500,504,523.0
2,2000,500,504,512.5
2,2000,500,504,516.6
2,2000,500,504,509.0
2,2000,500,504,508.8
2,2000,500,504,511.9
2,2000,500,504,520.3
2,2000,500,504,519.4
2,2000,500,504,509.5
2,2000,500,504,523.1
2,2000,500,504,515.5
2,2000,500,504,512.4
2,2000,500,504,511.7
2,2000,500,504,516.7
2,2000,500,504,511.1
2,2000,500,504,521.2
2,2000,500,504,514.4
2,2000,500,504,524.4
2,2000,500,504,515.4
2,2000,500,504,514.9
2,2000,500,504,520.4
2,2000,500,504,507.5
2,2000,500,504,514.1
2,2000,500,504,514.6
2,2000,500,504,512.4
2,2000,500,504,517.2
2,2000,500,504,535.1
2,2000,500,504,555.4
2,2000,500,504,531.7
2,2000,500,504,517.5
2,2000,500,504,521.9
2,2000,500,504,513.6
2,2000,500,504,516.4
2,2000,500,504,514.5
2,2000,500,504,517.1
2,2000,500,504,542.0
2,2000,500,504,542.6
2,2000,500,504,525.7
2,2000,500,504,542.1
2,2000,500,504,513.3
2,2000,500,504,524.3
2,2000,500,504,510.9
2,2000,500,504,511.6
2,2000,500,504,515.5
2,2000,500,504,516.7
2,2000,500,504,515.6
2,2000,500,504,521.0
2,2000,500,504,517.1
2,2000,500,504,526.3
2,2000,500,504,516.6
2,2000,500,504,523.3
2,2000,500,504,517.1
2,2000,500,504,514.6
2,2000,500,504,512.7
2,2000,500,504,512.4
2,2000,500,504,511.1
2,2000,500,504,513.5
2,2000,500,504,515.2
2,2000,500,504,521.8
2,2000,500,504,516.3
2,2000,500,504,525.0
2,2000,500,504,520.2
2,2000,500,504,509.1
2,2000,500,504,510.0
2,2000,500,504,512.1
2,2000,500,504,511.1
2,2000,500,504,511.0
2,2000,500,504,518.1
2,2000,500,504,523.4
2,2000,500,504,514.1
2,2000,500,504,521.8
2,2000,500,504,512.4
2,2000,500,504,508.0
2,2000,500,504,510.1
2,2000,500,504,517.0
2,2000,500,504,513.3
2,2000,500,504,510.8
2,2000,500,504,512.0
2,2000,500,504,515.4
2,2000,500,504,515.2
2,2000,500,504,514.5
3,2000,500,504,511.6
3,2000,500,504,513.4
3,2000,500,504,516.5
3,2000,500,504,519.6
3,2000,500,504,519.7
3,2000,500,504,513.7
3,2000,500,504,515.3
3,2000,500,504,536.7
3,2000,500,504,534.1
3,2000,500,504,533.4
3,2000,500,504,516.9
3,2000,500,504,517.7
3,2000,500,504,516.7
3,2000,500,504,522.8
3,2000,500,504,517.3
3,2000,500,504,515.5
3,2000,500,504,532.1
3,2000,500,504,520.0
3,2000,500,504,519.2
3,2000,500,504,524.6
3,2000,500,504,514.2
3,2000,500,504,514.5
3,2000,500,504,510.4
3,2000,500,504,515.4
3,2000,500,504,519.0
3,2000,500,504,515.8
3,2000,500,504,512.3
3,2000,500,504,512.3
3,2000,500,504,510.9
3,2000,500,504,522.4
3,2000,500,504,513.1
3,2000,500,504,513.0
3,2000,500,504,517.5
3,2000,500,504,518.5
3,2000,500,504,524.0
3,2000,500,504,523.2
3,2000,500,504,511.4
3,2000,500,504,514.2
3,2000,500,504,524.0
3,2000,500,504,520.9
3,2000,500,504,512.8
3,2000,500,504,516.9
3,2000,500,504,515.1
3,2000,500,504,515.3
3,2000,500,504,518.2
3,2000,500,504,529.2
3,2000,500,504,530.4
3,2000,500,504,538.4
3,2000,500,504,535.1
3,2000,500,504,535.0
3,2000,500,504,517.3
3,2000,500,504,525.8
3,2000,500,504,522.5
3,2000,500,504,516.2
3,2000,500,504,526.2
3,2000,500,504,545.3
3,2000,500,504,552.0
3,2000,500,504,543.7
3,2000,500,504,530.6
3,2000,500,504,540.8
3,2000,500,504,523.7
3,2000,500,504,526.0
3,2000,500,504,523.4
3,2000,500,504,515.0
3,2000,500,504,511.4
3,2000,500,504,522.0
3,2000,500,504,525.2
3,2000,500,504,525.1
3,2000,500,504,521.3
3,2000,500,504,522.3
3,2000,500,504,510.6
3,2000,500,504,520.6
3,2000,500,504,528.8
3,2000,500,504,525.7
3,2000,500,504,516.8
3,2000,500,504,516.7
3,2000,500,504,517.4
3,2000,500,504,525.1
3,2000,500,504,527.7
3,2000,500,504,534.8
3,2000,500,504,514.3
3,2000,500,504,513.7
3,2000,500,504,518.7
3,2000,500,504,518.8
3,2000,500,504,513.4
3,2000,500,504,517.3
3,2000,500,504,518.4
3,2000,500,504,528.7
3,2000,500,504,521.0
3,2000,500,504,524.3
3,2000,500,504,511.5
3,2000,500,504,514.0
3,2000,500,504,513.0
3,2000,500,504,514.6
3,2000,500,504,520.3
3,2000,500,504,514.2
3,2000,500,504,512.8
3,2000,500,504,514.0
3,2000,500,504,519.6
3,2000,500,504,528.6
3,2000,500,504,515.9
3,2000,500,504,512.3
3,2000,500,504,516.2
3,2000,500,504,553.1
3,2000,500,504,544.2
3,2000,500,504,517.1
3,2000,500,504,512.0
3,2000,500,504,523.2
3,2000,500,504,517.3
3,2000,500,504,524.7
3,2000,500,504,515.0
3,2000,500,504,512.9
3,2000,500,504,545.3
3,2000,500,504,524.2
3,2000,500,504,527.7
3,2000,500,504,519.7
3,2000,500,504,512.6
3,2000,500,504,522.4
3,2000,500,504,524.1
3,2000,500,504,525.0
3,2000,500,504,513.8
3,2000,500,504,512.5
3,2000,500,504,514.1
3,2000,500,504,514.9
3,2000,500,504,514.9
3,2000,500,504,512.7
3,2000,500,504,514.8
3,2000,500,504,522.3
3,2000,500,504,523.2
3,2000,500,504,533.2
3,2000,500,504,510.7
3,2000,500,504,513.1
3,2000,500,504,523.1
3,2000,500,504,527.5
3,2000,500,504,540.8
3,2000,500,504,555.3
3,2000,500,504,555.0
3,2000,500,504,523.2
3,2000,500,504,514.6
3,2000,500,504,522.7
3,2000,500,504,513.1
3,2000,500,504,514.6
3,2000,500,504,540.4
3,2000,500,504,553.3
3,2000,500,504,550.7
3,2000,500,504,538.1
3,2000,500,504,565.7
3,2000,500,504,531.5
3,2000,500,504,535.1
3,2000,500,504,544.0
3,2000,500,504,514.6
3,2000,500,504,513.5
3,2000,500,504,524.6
3,2000,500,504,515.1
3,2000,500,504,515.5
3,2000,500,504,540.2
3,2000,500,504,542.2
3,2000,500,504,543.0
3,2000,500,504,536.4
3,2000,500,504,549.0
3,2000,500,504,515.4
3,2000,500,504,518.7
3,2000,500,504,517.4
3,2000,500,504,517.9
3,2000,500,504,513.5
3,2000,500,504,520.4
3,2000,500,504,520.9
3,2000,500,504,527.2
3,2000,500,504,521.0
3,2000,500,504,518.7
3,2000,500,504,514.3
3,2000,500,504,518.3
3,2000,500,504,516.3
3,2000,500,504,519.4
3,2000,500,504,523.0
3,2000,500,504,513.5
3,2000,500,504,514.4
3,2000,500,504,517.9
3,2000,500,504,518.9
3,2000,500,504,519.9
3,2000,500,504,513.5
3,2000,500,504,513.0
3,2000,500,504,519.2
3,2000,500,504,528.4
3,2000,500,504,528.2
3,2000,500,504,512.8
3,2000,500,504,512.3
3,2000,500,504,518.6
3,2000,500,504,523.3
3,2000,500,504,523.9
3,2000,500,504,513.6
3,2000,500,504,515.5
3,2000,500,504,515.3
3,2000,500,504,523.3
3,2000,500,504,514.3
3,2000,500,504,514.7
3,2000,500,504,514.2
3,2000,500,504,513.3
3,2000,500,504,519.8
3,2000,500,504,515.2
1,0,1000,200,136.2
1,0,1000,200,182.7
1,0,1000,200,268.1
1,0,1000,200,195.4
1,0,1000,200,302.2
1,0,1000,200,199.7
1,0,1000,200,334.5
1,0,1000,200,186.0
1,0,1000,200,184.7
1,0,1000,200,461.7
1,0,1000,200,176.9
1,0,1000,200,178.8
1,0,1000,200,576.9
1,0,1000,200,191.6
1,0,1000,200,176.1
1,0,1000,200,173.7
1,0,1000,200,157.6
1,0,1000,200,555.8
1,0,1000,200,160.8
1,0,1000,200,155.0
1,0,1000,200,156.5
1,0,1000,200,153.2
1,0,1000,200,153.2
1,0,1000,200,153.5
1,0,1000,200,715.1
1,0,1000,200,151.5
1,0,1000,200,140.5
1,0,1000,200,140.7
1,0,1000,200,123.7
1,0,1000,200,103.7
1,0,1000,200,119.2
1,0,1000,200,107.5
1,0,1000,200,102.1
1,0,1000,200,248.8
1,0,1000,200,107.9
1,0,1000,200,107.4
1,0,1000,200,106.2
1,0,1000,200,107.1
1,0,1000,200,102.0
1,0,1000,200,135.1
1,0,1000,200,92.2
1,0,1000,200,93.8
1,0,1000,200,101.2
1,0,1000,200,91.4
1,0,1000,200,88.4
1,0,1000,200,87.7
1,0,1000,200,190.3
1,0,1000,200,97.0
1,0,1000,200,98.5
1,0,1000,200,108.8
1,0,1000,200,112.2
1,0,1000,200,1153.6
1,0,1000,200,120.9
1,0,1000,200,313.3
1,0,1000,200,138.8
1,0,1000,200,125.5
1,0,1000,200,125.8
1,0,1000,200,114.3
1,0,1000,200,111.5
1,0,1000,200,103.0
1,0,1000,200,81.3
1,0,1000,200,140.6
1,0,1000,200,101.3
1,0,1000,200,94.1
1,0,1000,200,144.1
1,0,1000,200,88.3
1,0,1000,200,98.9
1,0,1000,200,91.5
1,0,1000,200,303.4
1,0,1000,200,103.8
1,0,1000,200,84.9
1,0,1000,200,96.5
1,0,1000,200,655.5
1,0,1000,200,92.9
1,0,1000,200,90.4
1,0,1000,200,141.4
1,0,1000,200,95.7
1,0,1000,200,86.9
1,0,1000,200,217.7
1,0,1000,200,80.6
1,0,1000,200,94.8
1,0,1000,200,163.2
1,0,1000,200,93.8
1,0,1000,200,94.4
1,0,1000,200,96.2
1,0,1000,200,95.4
1,0,1000,200,182.9
1,0,1000,200,98.1
1,0,1000,200,83.6
1,0,1000,200,85.7
1,0,1000,200,85.6
1,0,1000,200,85.3
1,0,1000,200,289.0
1,0,1000,200,92.2
1,0,1000,200,346.8
1,0,1000,200,95.2
1,0,1000,200,88.7
1,0,1000,200,90.6
1,0,1000,200,73.5
1,0,1000,200,83.9
1,0,1000,200,78.1
1,0,1000,200,71.8
1,0,1000,200,64.7
1,0,1000,200,68.8
1,0,1000,200,109.2
1,0,1000,200,70.8
1,0,1000,200,105.3
1,0,1000,200,64.9
1,0,1000,200,79.2
1,0,1000,200,69.2
1,0,1000,200,102.8
1,0,1000,200,79.9
1,0,1000,200,76.6
1,0,1000,200,72.9
1,0,1000,200,108.1
1,0,1000,200,86.2
1,0,1000,200,81.2
1,0,1000,200,128.8
1,0,1000,200,107.3
1,0,1000,200,101.2
1,0,1000,200,111.8
1,0,1000,200,376.5
1,0,1000,200,105.1
1,0,1000,200,105.6
1,0,1000,200,138.1
1,0,1000,200,107.8
1,0,1000,200,91.2
1,0,1000,200,90.1
1,0,1000,200,100.2
1,0,1000,200,64.1
1,0,1000,200,114.6
1,0,1000,200,60.8
1,0,1000,200,72.2
1,0,1000,200,117.6
1,0,1000,200,85.4
1,0,1000,200,90.4
1,0,1000,200,145.2
1,0,1000,200,84.5
1,0,1000,200,84.9
1,0,1000,200,379.8
1,0,1000,200,80.1
1,0,1000,200,89.1
1,0,1000,200,94.4
1,0,1000,200,145.5
1,0,1000,200,99.4
1,0,1000,200,321.6
1,0,1000,200,105.7
1,0,1000,200,113.7
1,0,1000,200,97.3
1,0,1000,200,554.5
1,0,1000,200,89.9
1,0,1000,200,84.6
1,0,1000,200,115.2
1,0,1000,200,96.0
1,0,1000,200,82.6
1,0,1000,200,92.9
1,0,1000,200,87.6
1,0,1000,200,149.8
1,0,1000,200,98.3
1,0,1000,200,138.3
1,0,1000,200,106.5
1,0,1000,200,100.6
1,0,1000,200,101.6
1,0,1000,200,109.1
1,0,1000,200,74.5
1,0,1000,200,117.9
1,0,1000,200,53.1
1,0,1000,200,63.1
1,0,1000,200,63.5
1,0,1000,200,107.6
1,0,1000,200,75.5
1,0,1000,200,468.1
1,0,1000,200,78.7
1,0,1000,200,78.2
1,0,1000,200,565.3
1,0,1000,200,83.1
1,0,1000,200,69.6
1,0,1000,200,243.7
1,0,1000,200,62.2
1,0,1000,200,64.3
1,0,1000,200,235.7
1,0,1000,200,76.7
1,0,1000,200,70.7
1,0,1000,200,70.8
1,0,1000,200,181.3
1,0,1000,200,88.7
